test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32051.28,0.310,0.455,0.615,1.279
SET,31201.25,0.312,0.439,0.575,1.031
GET,31250.00,0.314,0.463,0.647,1.599
INCR,30165.91,0.336,0.567,0.743,1.279
