test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,36166.37,0.296,0.439,0.583,1.039
SET,33388.98,0.316,0.535,0.735,1.415
GET,40160.64,0.250,0.383,0.511,0.999
INCR,38461.54,0.287,0.431,0.647,1.167
