test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34542.32,0.288,0.439,0.567,0.983
SET,36968.57,0.264,0.399,0.511,1.519
GET,32840.72,0.297,0.479,0.623,1.103
INCR,33222.59,0.277,0.407,0.559,0.975
