test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35842.29,0.261,0.391,0.519,0.959
SET,32102.73,0.288,0.439,0.559,0.719
GET,37593.98,0.272,0.399,0.479,0.751
INCR,45146.73,0.224,0.359,0.431,0.807
