test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31446.54,0.330,0.631,0.807,1.383
SET,31496.06,0.306,0.559,0.927,1.615
GET,34188.04,0.282,0.471,0.735,1.087
INCR,34305.32,0.283,0.503,0.751,3.135
