test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35587.19,0.268,0.479,0.719,1.135
SET,36697.25,0.316,0.519,0.855,21.119
GET,41067.76,0.280,0.391,0.495,0.751
INCR,37174.72,0.312,0.503,0.759,20.879
