test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33500.84,0.284,0.487,0.663,1.695
SET,37735.85,0.297,0.431,0.671,20.463
GET,40322.58,0.299,0.399,0.511,21.071
INCR,58139.53,0.176,0.335,0.391,21.007
