test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33840.95,0.294,0.559,0.727,1.295
SET,40567.95,0.266,0.399,0.487,20.655
GET,40983.61,0.284,0.375,0.463,11.367
INCR,38095.24,0.299,0.479,0.735,20.351
