test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35026.27,0.268,0.407,0.551,0.919
SET,34246.57,0.283,0.447,0.575,1.167
GET,29368.58,0.323,0.535,0.767,1.663
INCR,35026.27,0.284,0.479,0.599,0.951
