test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,2471.27,3.742,3.927,6.351,3000.319
SET,9519.28,1.359,4.039,5.263,17.887
GET,10325.25,1.271,3.959,5.079,8.191
INCR,10887.32,1.212,3.791,4.767,10.079
