test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32310.18,0.304,0.623,0.767,5.615
SET,35650.62,0.271,0.359,0.423,1.007
GET,36231.89,0.266,0.351,0.423,2.391
INCR,36297.64,0.264,0.343,0.399,0.735
