test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,16736.40,0.664,2.423,3.895,12.879
SET,19361.08,0.584,1.911,2.911,5.631
GET,17761.99,0.617,2.311,3.127,4.455
INCR,17953.32,0.599,2.327,3.487,4.287
