test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,16260.16,0.781,2.487,3.991,6.159
SET,17841.21,0.703,3.671,4.039,6.127
GET,18885.74,0.636,3.111,4.143,7.103
INCR,18099.55,0.675,2.327,3.991,4.543
