test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,39062.50,0.270,0.423,0.519,0.927
SET,36363.64,0.290,0.527,0.623,0.935
GET,37243.95,0.268,0.455,0.767,1.647
INCR,35398.23,0.288,0.487,0.631,1.287
