test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,51282.05,0.189,0.351,0.519,0.927
SET,43010.75,0.233,0.383,0.599,0.919
GET,55710.31,0.183,0.319,0.399,1.183
INCR,63091.48,0.159,0.303,0.367,0.695
