test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30769.23,0.161,0.223,0.303,0.447
SET,33333.33,0.155,0.223,0.303,0.407
GET,32000.00,0.159,0.239,0.327,0.511
INCR,32000.00,0.156,0.239,0.311,0.383
