test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33333.33,0.152,0.215,0.263,0.591
SET,30769.23,0.169,0.303,0.399,0.663
GET,29629.63,0.188,0.311,0.375,0.695
INCR,29629.63,0.185,0.359,0.463,0.623
