test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30864.20,0.316,0.471,0.679,4.055
SET,31746.03,0.314,0.479,0.639,1.199
GET,29368.58,0.327,0.551,0.671,3.295
INCR,31897.93,0.313,0.495,0.687,1.111
