test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,45454.55,0.240,0.447,0.543,0.815
SET,42016.80,0.257,0.439,0.543,0.735
GET,37105.75,0.270,0.447,0.519,1.007
INCR,40160.64,0.261,0.399,0.503,0.719
