test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,11661.81,1.140,2.759,3.767,6.423
SET,35523.98,0.281,0.367,0.431,4.175
GET,31645.57,0.326,0.471,1.775,18.623
INCR,29069.77,0.365,0.711,2.319,6.151
