test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,27173.91,0.392,0.727,1.031,13.943
SET,35842.29,0.275,0.351,0.391,5.855
GET,35778.18,0.271,0.351,0.407,1.927
INCR,36166.37,0.270,0.351,0.391,0.751
