test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,4767.58,3.120,3.903,5.927,1128.447
SET,17182.13,0.645,2.327,2.895,35.007
GET,18034.27,0.605,2.311,2.839,5.727
INCR,18315.02,0.594,2.311,2.879,14.647
