test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,2698.69,3.146,2.623,4.047,3000.319
SET,17667.85,0.610,2.351,3.015,29.535
GET,18231.54,0.592,2.327,2.831,4.103
INCR,17985.61,0.598,2.351,3.087,4.359
