test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,24242.42,0.395,0.647,0.751,2.255
SET,35398.23,0.275,0.359,0.407,0.935
GET,33670.04,0.287,0.367,0.663,17.919
INCR,35714.29,0.273,0.351,0.407,0.903
