"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","2261.93","11.112","0.296","3.183","8.151","10.543","3000.319"
"GET","34602.08","1.202","0.248","1.079","1.847","2.311","11.031"
"INCR","33783.79","1.207","0.264","1.031","1.887","3.207","16.559"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32397.41","1.276","0.272","1.063","1.887","3.263","14.879"
"GET","32017.08","1.245","0.320","1.023","1.815","3.847","19.759"
"INCR","4856.73","7.990","0.384","1.375","3.135","4.319","3000.319"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","34013.61","1.489","0.432","1.455","2.263","3.111","5.255"
"GET","35502.96","1.357","0.344","1.359","2.015","2.295","4.407"
"INCR","34403.67","1.401","0.384","1.383","2.119","2.831","4.495"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","34762.46","1.432","0.448","1.423","2.143","2.423","3.895"
"GET","35211.27","1.429","0.400","1.407","2.159","2.695","4.975"
"INCR","35128.81","1.419","0.416","1.391","2.151","2.639","4.311"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","34443.17","1.451","0.448","1.431","2.183","2.543","4.695"
"GET","35005.84","1.398","0.360","1.399","2.079","2.415","4.695"
"INCR","35128.81","1.403","0.416","1.399","2.095","2.367","3.967"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","34482.76","1.370","0.392","1.367","2.023","2.327","4.383"
"GET","34364.26","1.312","0.392","1.287","1.959","2.759","4.943"
"INCR","33519.55","1.378","0.184","1.351","2.047","3.039","10.103"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","31982.94","1.521","0.432","1.447","2.487","3.079","5.711"
"GET","35169.99","1.360","0.320","1.367","2.015","2.255","3.719"
"INCR","34207.53","1.435","0.336","1.407","2.151","2.967","11.695"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33632.29","1.422","0.304","1.407","2.103","2.927","9.959"
"GET","34722.22","1.307","0.344","1.303","1.927","2.175","4.815"
"INCR","34802.79","1.354","0.384","1.359","1.991","2.279","3.783"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","31088.08","1.552","0.392","1.479","2.871","3.191","6.047"
"GET","33259.42","1.423","0.424","1.399","2.215","3.023","4.295"
"INCR","34965.04","1.411","0.400","1.407","2.103","2.503","5.263"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","34443.17","1.428","0.440","1.423","2.095","2.439","5.663"
"GET","34443.17","1.277","0.368","1.263","1.887","2.175","3.767"
"INCR","34843.21","1.313","0.368","1.303","1.935","2.255","5.015"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","28818.44","1.598","0.248","1.463","3.007","3.151","5.191"
"GET","35671.82","1.415","0.392","1.399","2.135","2.399","4.935"
"INCR","35377.36","1.441","0.424","1.423","2.175","2.415","4.047"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33112.58","1.415","0.224","1.391","2.063","3.151","11.759"
"GET","33821.87","1.322","0.304","1.295","1.959","2.983","3.583"
"INCR","34285.71","1.406","0.400","1.375","2.103","3.367","5.719"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","30864.20","1.541","0.416","1.455","2.927","3.383","6.903"
"GET","34924.33","1.306","0.368","1.303","1.919","2.151","4.207"
"INCR","35252.64","1.337","0.424","1.343","1.999","2.239","4.439"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","30120.48","1.578","0.448","1.479","2.975","3.143","7.007"
"GET","33670.04","1.462","0.408","1.423","2.255","3.047","4.855"
"INCR","30211.48","1.556","0.400","1.447","2.975","3.807","5.319"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","31545.74","1.531","0.240","1.455","2.871","3.127","6.103"
"GET","34883.72","1.416","0.360","1.407","2.111","2.431","5.935"
"INCR","31088.08","1.532","0.448","1.455","2.935","3.231","5.343"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","31847.13","1.501","0.440","1.439","2.367","3.111","5.207"
"GET","34207.53","1.371","0.408","1.359","2.047","2.463","4.607"
"INCR","34443.17","1.411","0.272","1.399","2.111","3.039","6.591"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32119.91","1.518","0.256","1.455","2.407","3.095","5.343"
"GET","32858.71","1.506","0.208","1.439","2.407","3.183","4.703"
"INCR","29126.21","1.588","0.432","1.463","2.991","3.135","7.183"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","26809.65","1.665","0.456","1.511","3.055","3.159","7.295"
"GET","34285.71","1.365","0.280","1.351","2.031","2.983","5.143"
"INCR","33076.07","1.444","0.336","1.383","2.215","3.839","12.143"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","35005.84","1.408","0.408","1.399","2.087","2.359","3.791"
"GET","35377.36","1.282","0.288","1.287","1.895","2.071","2.895"
"INCR","35377.36","1.341","0.360","1.343","1.991","2.223","3.727"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","30303.03","1.529","0.384","1.439","2.959","3.367","5.671"
"GET","33185.84","1.425","0.352","1.391","2.183","3.023","4.663"
"INCR","34762.46","1.413","0.392","1.407","2.119","2.391","3.887"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","29761.90","1.585","0.440","1.479","2.967","3.599","11.455"
"GET","34129.69","1.465","0.400","1.431","2.231","2.999","4.575"
"INCR","33557.05","1.504","0.232","1.455","2.287","3.079","5.367"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","27803.52","1.627","0.312","1.487","3.023","3.967","5.215"
"GET","34443.17","1.486","0.408","1.439","2.231","3.175","6.991"
"INCR","31678.99","1.540","0.456","1.463","2.487","3.471","5.207"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32397.41","1.536","0.432","1.479","2.375","3.199","5.111"
"GET","35005.84","1.440","0.368","1.431","2.151","2.447","4.975"
"INCR","34883.72","1.456","0.416","1.431","2.191","2.479","4.847"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33370.41","1.495","0.432","1.455","2.271","3.127","7.023"
"GET","33860.05","1.466","0.336","1.431","2.215","2.927","5.207"
"INCR","33076.07","1.511","0.376","1.455","2.359","3.047","5.567"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","30800.82","1.568","0.384","1.495","2.711","3.687","6.039"
"GET","34522.44","1.400","0.416","1.391","2.095","2.751","5.383"
"INCR","34246.57","1.375","0.416","1.367","2.063","2.935","3.887"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33112.58","1.523","0.384","1.479","2.311","3.095","5.807"
"GET","35046.73","1.451","0.416","1.423","2.199","2.559","4.463"
"INCR","35128.81","1.461","0.416","1.431","2.199","2.679","3.823"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","34052.21","1.403","0.296","1.399","2.055","2.415","9.575"
"GET","35046.73","1.305","0.232","1.311","1.911","2.127","3.647"
"INCR","34443.17","1.338","0.376","1.335","1.967","2.215","5.799"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32894.74","1.481","0.448","1.431","2.319","3.039","4.463"
"GET","35419.12","1.397","0.408","1.391","2.087","2.399","4.567"
"INCR","33707.87","1.451","0.424","1.423","2.223","3.023","4.463"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","29013.54","1.590","0.408","1.471","3.007","3.495","5.455"
"GET","31282.59","1.506","0.424","1.431","2.943","3.071","4.303"
"INCR","31479.54","1.513","0.440","1.439","2.879","3.055","5.719"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32679.74","1.475","0.376","1.431","2.255","3.039","5.175"
"GET","34522.44","1.406","0.352","1.407","2.079","2.367","4.703"
"INCR","34562.21","1.377","0.416","1.375","2.039","2.367","4.599"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","31813.36","1.474","0.272","1.407","2.295","3.207","10.599"
"GET","34168.56","1.339","0.416","1.319","1.975","2.463","6.711"
"INCR","35087.72","1.294","0.224","1.287","1.911","2.111","4.583"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33783.79","1.410","0.424","1.407","2.103","2.791","4.383"
"GET","34642.03","1.220","0.312","1.199","1.799","1.991","4.327"
"INCR","34168.56","1.351","0.352","1.335","1.991","2.495","8.959"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33482.14","1.371","0.416","1.351","2.015","2.991","5.823"
"GET","35169.99","1.322","0.360","1.319","1.975","2.495","4.751"
"INCR","35128.81","1.312","0.272","1.311","1.943","2.271","4.559"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","30120.48","1.551","0.392","1.455","2.983","3.399","6.455"
"GET","34722.22","1.395","0.336","1.391","2.079","2.431","4.151"
"INCR","34802.79","1.410","0.400","1.407","2.087","2.447","4.471"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33222.59","1.478","0.272","1.431","2.215","2.959","9.591"
"GET","35046.73","1.355","0.328","1.359","2.007","2.271","3.711"
"INCR","34843.21","1.431","0.448","1.423","2.127","2.367","3.799"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33632.29","1.392","0.288","1.391","2.039","2.391","5.535"
"GET","34052.21","1.383","0.344","1.367","2.071","2.999","3.703"
"INCR","33783.79","1.417","0.416","1.415","2.095","2.631","5.271"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33557.05","1.425","0.400","1.399","2.143","2.999","7.215"
"GET","34802.79","1.383","0.424","1.383","2.063","2.503","5.199"
"INCR","35377.36","1.409","0.400","1.399","2.103","2.375","5.407"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","34168.56","1.404","0.432","1.399","2.079","2.343","4.583"
"GET","34522.44","1.377","0.416","1.375","2.039","2.447","5.679"
"INCR","33185.84","1.395","0.200","1.367","2.103","3.071","5.999"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","32608.70","1.466","0.440","1.423","2.287","3.087","5.655"
"GET","34129.69","1.364","0.352","1.343","2.039","3.087","5.383"
"INCR","34762.46","1.329","0.304","1.327","1.967","2.263","4.311"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33076.07","1.485","0.432","1.447","2.263","3.127","4.399"
"GET","34642.03","1.444","0.424","1.423","2.167","2.583","4.423"
"INCR","34482.76","1.437","0.440","1.415","2.167","2.767","5.343"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33745.78","1.487","0.392","1.447","2.239","2.983","5.759"
"GET","34562.21","1.422","0.432","1.407","2.135","2.919","4.263"
"INCR","35005.84","1.443","0.368","1.423","2.175","2.431","4.999"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","33632.29","1.441","0.432","1.439","2.135","2.543","4.711"
"GET","33975.09","1.390","0.368","1.375","2.047","2.951","5.487"
"INCR","34324.94","1.460","0.432","1.439","2.199","2.559","3.887"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","30612.24","1.600","0.248","1.511","2.887","3.503","5.863"
"GET","27958.99","1.850","0.328","1.839","3.015","3.871","4.935"
"INCR","27247.96","1.870","0.400","1.855","3.023","3.831","5.351"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","26064.29","1.917","0.192","1.911","3.071","3.919","5.591"
"GET","27932.96","1.844","0.352","1.799","3.047","3.695","6.223"
"INCR","23809.52","1.890","0.352","1.839","3.087","3.983","6.559"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","26431.72","1.909","0.376","1.895","3.047","3.791","6.423"
"GET","20689.65","2.106","0.440","1.991","3.887","4.759","7.167"
"INCR","18808.78","2.187","0.248","2.095","4.007","4.967","7.287"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","18621.97","2.045","0.216","1.967","3.935","4.791","6.183"
"GET","19193.86","2.043","0.256","1.951","3.951","4.815","6.567"
"INCR","18891.69","2.093","0.120","1.991","3.927","4.807","6.783"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","18621.97","2.115","0.368","2.023","3.951","4.591","7.207"
"GET","18820.58","2.159","0.232","2.023","4.047","5.191","7.199"
"INCR","18714.91","2.343","0.296","2.255","4.439","5.743","8.375"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","18856.07","2.416","0.304","2.431","4.495","5.511","7.631"
"GET","18691.59","2.374","0.360","2.343","4.431","5.711","9.231"
"INCR","18761.73","2.224","0.312","2.047","4.191","5.319","9.287"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","18472.91","2.485","0.368","2.575","4.535","5.815","8.911"
"GET","18939.39","2.333","0.256","2.223","4.495","5.871","9.023"
"INCR","18808.78","2.455","0.320","2.479","4.559","5.559","8.759"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","18832.39","2.270","0.256","2.167","4.311","5.343","7.383"
"GET","19392.37","2.188","0.240","2.023","4.119","4.983","6.967"
"INCR","18999.37","2.229","0.240","2.031","4.199","5.239","7.487"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","18656.72","2.458","0.376","2.543","4.535","5.799","7.463"
"GET","18495.69","2.484","0.408","2.615","4.671","5.951","9.367"
"INCR","18867.92","2.246","0.368","2.039","4.231","5.343","9.343"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","17889.09","2.495","0.320","2.567","4.703","5.983","8.727"
"GET","18427.52","2.335","0.368","2.143","4.423","5.783","7.279"
"INCR","18427.52","2.330","0.368","2.127","4.463","5.847","9.135"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","18061.41","2.334","0.224","2.279","4.287","5.919","7.607"
"GET","18337.41","2.530","0.176","2.671","4.759","6.071","8.879"
"INCR","30000.00","1.588","0.376","1.463","2.983","4.535","6.591"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","25252.53","1.721","0.232","1.519","3.039","3.711","5.367"
"GET","28382.21","1.639","0.384","1.495","2.967","3.607","10.735"
"INCR","25359.26","1.675","0.216","1.471","3.007","3.911","7.247"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","26833.63","1.641","0.384","1.479","3.015","3.975","5.295"
"GET","35377.36","1.422","0.416","1.415","2.119","2.359","3.807"
"INCR","32573.29","1.551","0.224","1.471","2.391","3.695","11.487"
