test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,4348.96,1.335,0.679,1.015,3000.319
SET,35945.36,0.272,0.351,0.423,1.351
GET,36127.17,0.265,0.335,0.399,3.207
INCR,36049.03,0.268,0.343,0.431,3.375
