test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,8133.39,1.346,6.335,8.375,12.367
SET,8210.18,1.424,6.319,8.359,22.095
GET,8880.99,1.555,3.967,4.871,16.383
INCR,9970.09,1.259,4.527,8.391,14.383
