"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","6027.73","6.419","0.208","6.959","13.223","18.063","108.543"
"GET","6329.11","6.200","0.360","7.407","12.991","14.663","20.479"
"INCR","6479.48","6.077","0.216","6.967","12.207","14.207","116.671"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","6690.45","6.080","0.240","6.831","13.071","15.359","37.791"
"GET","17730.50","1.981","0.216","1.647","3.823","5.047","7.319"
"INCR","21881.84","1.768","0.416","1.431","3.119","5.095","7.671"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","30333.67","1.342","0.416","1.215","2.911","3.463","7.023"
"GET","22338.05","1.698","0.208","1.359","3.063","3.919","6.743"
"INCR","23492.56","1.591","0.264","1.223","3.071","4.015","10.335"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","23510.97","1.667","0.432","1.271","3.079","5.087","20.175"
"GET","29498.53","1.452","0.288","1.295","2.951","4.135","17.583"
"INCR","28873.92","1.456","0.304","1.279","2.975","4.023","13.879"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","27422.30","1.522","0.240","1.319","3.007","4.015","15.919"
"GET","26857.65","1.523","0.240","1.327","3.007","3.287","7.183"
"INCR","33444.82","1.352","0.216","1.311","2.023","3.079","6.239"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","26690.39","1.715","0.440","1.575","3.023","4.063","19.967"
"GET","30581.04","1.776","0.368","1.767","2.567","3.007","6.239"
"INCR","29556.65","1.822","0.256","1.791","2.671","4.407","6.223"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","28653.29","1.842","0.376","1.743","2.991","3.911","20.863"
"GET","20876.83","2.028","0.288","1.687","3.743","5.095","18.959"
"INCR","21770.68","1.946","0.392","1.663","3.567","4.551","16.719"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","24077.04","1.883","0.272","1.543","3.471","4.615","18.159"
"GET","25553.66","1.866","0.304","1.543","3.623","4.535","18.639"
"INCR","22505.63","2.032","0.240","1.447","4.335","4.935","7.615"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","20040.08","2.261","0.336","1.991","4.527","5.463","11.439"
"GET","20833.33","2.105","0.224","1.751","4.303","5.367","8.479"
"INCR","22573.36","2.006","0.360","1.391","4.271","5.031","19.455"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","19255.46","2.172","0.392","1.903","4.247","5.191","20.063"
"GET","18259.28","2.208","0.336","1.991","4.263","5.535","15.351"
"INCR","18484.29","2.203","0.368","1.999","4.247","5.415","15.815"
"test","rps","avg_latency_ms","min_latency_ms","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms"
"SET","18450.18","2.167","0.248","1.991","4.151","5.271","8.111"
"GET","18529.96","2.010","0.264","1.711","3.935","5.175","21.823"
"INCR","29069.77","1.510","0.408","1.391","2.959","3.959","7.359"
