test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,7730.96,1.351,7.263,10.279,20.047
SET,33783.79,0.309,0.367,1.671,9.095
GET,33500.84,0.302,0.383,1.127,6.751
INCR,34482.76,0.294,0.367,1.247,4.199
