test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,8474.58,1.585,4.199,6.807,17.535
SET,9532.89,1.412,3.775,4.775,6.823
GET,6333.12,1.660,8.399,11.287,27.775
INCR,6257.82,1.703,9.303,11.255,25.647
