test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32000.00,0.154,0.215,0.295,0.415
SET,33333.33,0.146,0.199,0.239,0.279
GET,33333.33,0.138,0.215,0.303,0.423
INCR,34782.61,0.156,0.223,0.287,0.415
