test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,17857.14,0.619,2.295,3.895,6.103
SET,28409.09,0.370,0.727,2.527,7.175
GET,33003.30,0.312,0.503,1.303,4.191
INCR,35087.72,0.291,0.359,1.095,4.575
