test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,18903.59,0.603,2.239,2.863,15.799
SET,19267.82,0.564,2.303,2.879,14.623
GET,18744.14,0.584,2.295,3.007,15.759
INCR,19249.28,0.570,2.319,2.959,9.311
