test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,11547.34,1.124,3.599,4.951,7.023
SET,10615.71,1.152,4.031,5.071,7.951
GET,10493.18,1.184,4.271,5.439,7.871
INCR,10157.44,1.270,3.975,5.343,8.959
