test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33955.86,0.287,0.471,0.743,2.767
SET,35906.64,0.272,0.367,0.439,2.455
GET,36036.04,0.266,0.351,0.415,2.271
INCR,35842.29,0.268,0.359,0.415,1.223
