test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31104.20,0.322,0.671,1.383,4.215
SET,31397.17,0.334,0.671,1.367,4.191
GET,31645.57,0.323,0.647,0.775,4.351
INCR,30030.03,0.352,0.687,1.255,4.543
