test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35842.29,0.271,0.439,0.631,3.599
SET,36036.04,0.262,0.447,0.743,1.095
GET,36697.25,0.259,0.383,0.615,1.151
INCR,34305.32,0.295,0.615,0.799,1.215
