test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35087.72,0.263,0.383,0.543,0.871
SET,31695.72,0.304,0.559,0.647,1.343
GET,37105.75,0.261,0.383,0.511,1.335
INCR,36832.41,0.256,0.367,0.455,0.607
