test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,36166.37,0.283,0.511,0.711,1.559
SET,36363.64,0.314,0.543,0.807,20.367
GET,39920.16,0.290,0.495,0.719,1.159
INCR,39603.96,0.288,0.407,0.503,20.543
