test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34542.32,0.274,0.455,0.743,1.343
SET,33898.30,0.305,0.583,0.743,1.223
GET,33222.59,0.287,0.511,0.663,2.839
INCR,36563.07,0.285,0.519,0.663,1.031
