test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30769.23,0.158,0.239,0.295,0.575
SET,32000.00,0.155,0.223,0.271,0.319
GET,32000.00,0.160,0.239,0.375,0.679
INCR,33333.33,0.151,0.207,0.263,0.335
