test,baseline_rps_avg,baseline_rps_min,baseline_rps_max,baseline_rps_std,default_noisy_rps_avg,default_noisy_rps_min,default_noisy_rps_max,default_noisy_rps_std,active_noisy_rps_avg,active_noisy_rps_min,active_noisy_rps_max,active_noisy_rps_std,baseline_p99_ms_avg,baseline_p99_ms_min,baseline_p99_ms_max,baseline_p99_ms_std,default_noisy_p99_ms_avg,default_noisy_p99_ms_min,default_noisy_p99_ms_max,default_noisy_p99_ms_std,active_noisy_p99_ms_avg,active_noisy_p99_ms_min,active_noisy_p99_ms_max,active_noisy_p99_ms_std
GET,33898.497,30441.400,36166.370,3042.123,36081.160,34305.320,37105.750,1543.983,36817.460,35587.190,38167.940,1294.568,0.623,0.551,0.767,0.125,0.575,0.463,0.751,0.154,0.466,0.463,0.471,0.005
INCR,32108.003,30165.910,34662.040,2309.687,47001.903,33277.870,61538.460,14147.805,34979.097,33444.820,35778.180,1329.107,0.652,0.559,0.711,0.082,0.490,0.279,0.759,0.245,0.548,0.487,0.599,0.057
PING_INLINE,32354.200,30674.850,34129.690,1729.425,41762.620,38834.950,45045.040,3120.207,35117.423,31948.880,37105.750,2773.628,0.604,0.543,0.639,0.053,0.538,0.495,0.591,0.049,0.471,0.463,0.487,0.014
SET,32565.110,30581.040,33613.450,1719.177,35281.927,34305.320,36697.250,1254.865,37646.473,36231.890,38684.720,1268.982,0.652,0.599,0.711,0.056,0.554,0.511,0.599,0.044,0.559,0.479,0.671,0.100
