test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34013.61,0.272,0.391,0.519,0.879
SET,33388.98,0.284,0.439,0.559,0.903
GET,37950.66,0.255,0.407,0.511,1.047
INCR,40000.00,0.246,0.383,0.479,0.815
