test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32000.00,0.147,0.215,0.271,0.351
SET,34782.61,0.157,0.319,0.375,0.519
GET,38095.24,0.165,0.247,0.303,0.415
INCR,33333.33,0.153,0.239,0.319,0.359
