test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31645.57,0.314,0.519,0.735,1.159
SET,38759.69,0.262,0.399,0.631,1.015
GET,35778.18,0.279,0.527,0.759,1.055
INCR,35211.27,0.271,0.391,0.695,1.095
