test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30030.03,0.347,0.591,0.823,2.351
SET,30721.96,0.307,0.455,0.623,0.927
GET,30165.91,0.320,0.487,0.647,1.375
INCR,30959.75,0.324,0.559,0.703,1.839
