test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,37807.18,0.255,0.383,0.503,0.879
SET,35650.62,0.271,0.407,0.543,0.911
GET,41152.26,0.237,0.351,0.431,0.815
INCR,39603.96,0.252,0.367,0.463,0.983
