test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,4773.27,3.075,10.735,16.359,1127.423
SET,9657.17,1.355,4.271,5.319,12.447
GET,10934.94,1.185,3.887,5.015,6.071
INCR,10460.25,1.263,3.911,5.039,9.095
