test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,15961.69,0.728,2.343,3.815,7.023
SET,17857.14,0.643,2.231,2.767,4.287
GET,18604.65,0.565,2.327,3.639,4.495
INCR,18248.18,0.582,2.327,3.103,7.759
