test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,40733.20,0.241,0.359,0.439,0.847
SET,54054.05,0.182,0.311,0.391,0.639
GET,71428.57,0.134,0.207,0.303,0.479
INCR,52631.58,0.184,0.319,0.383,0.647
