test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31250.00,0.151,0.231,0.263,0.319
SET,41666.67,0.119,0.167,0.207,0.239
GET,40000.00,0.113,0.191,0.239,0.351
INCR,34482.76,0.157,0.247,0.295,0.343
