test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31250.00,0.155,0.263,0.319,0.439
SET,28571.43,0.162,0.287,0.367,0.447
GET,38461.54,0.128,0.207,0.255,0.335
INCR,33333.34,0.143,0.223,0.263,0.431
