test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,28571.43,0.166,0.279,0.343,0.575
SET,30769.23,0.168,0.271,0.375,0.415
GET,30769.23,0.164,0.255,0.327,0.383
INCR,29629.63,0.181,0.295,0.415,0.679
