test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,36101.08,0.277,0.495,0.711,5.631
SET,36166.37,0.302,0.503,0.719,21.071
GET,38759.69,0.290,0.423,0.671,20.879
INCR,39840.64,0.292,0.415,0.551,20.831
