test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35398.23,0.262,0.383,0.519,1.127
SET,35906.64,0.268,0.439,0.687,1.399
GET,38834.95,0.294,0.567,0.791,1.607
INCR,32733.22,0.311,0.639,0.839,2.815
