test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34364.26,0.285,0.431,0.591,21.215
SET,34662.04,0.288,0.391,0.503,22.751
GET,35523.98,0.261,0.407,0.527,1.199
INCR,33112.59,0.284,0.503,0.615,0.911
