test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,41753.65,0.274,0.495,0.711,1.095
SET,33613.45,0.328,0.639,0.799,21.439
GET,38314.18,0.302,0.455,0.655,20.447
INCR,40000.00,0.283,0.375,0.455,21.055
