test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,36231.89,0.267,0.463,0.623,1.151
SET,38759.69,0.294,0.415,0.687,20.655
GET,40899.80,0.281,0.383,0.583,20.767
INCR,43956.04,0.263,0.359,0.375,0.551
