test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30911.90,0.339,0.591,0.735,1.159
SET,34602.07,0.290,0.559,0.799,1.463
GET,34843.21,0.288,0.623,0.799,1.327
INCR,39840.64,0.259,0.415,0.575,1.415
