test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31347.96,0.305,0.519,0.655,7.975
SET,38461.54,0.301,0.503,0.719,1.463
GET,38022.81,0.306,0.463,0.719,20.767
INCR,42643.92,0.267,0.383,0.455,21.007
