test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34782.61,0.273,0.559,0.767,1.527
SET,37593.98,0.297,0.519,0.743,20.735
GET,43196.54,0.268,0.359,0.391,0.647
INCR,40000.00,0.289,0.471,0.703,0.959
