test,baseline_rps_avg,baseline_rps_min,baseline_rps_max,baseline_rps_std,default_noisy_rps_avg,default_noisy_rps_min,default_noisy_rps_max,default_noisy_rps_std,active_noisy_rps_avg,active_noisy_rps_min,active_noisy_rps_max,active_noisy_rps_std,baseline_p99_ms_avg,baseline_p99_ms_min,baseline_p99_ms_max,baseline_p99_ms_std,default_noisy_p99_ms_avg,default_noisy_p99_ms_min,default_noisy_p99_ms_max,default_noisy_p99_ms_std,active_noisy_p99_ms_avg,active_noisy_p99_ms_min,active_noisy_p99_ms_max,active_noisy_p99_ms_std
GET,41666.670,41666.670,41666.670,0.000,33333.340,33333.340,33333.340,0.000,18867.920,18867.920,18867.920,0.000,0.311,0.311,0.311,0.000,0.327,0.327,0.327,0.000,0.695,0.695,0.695,0.000
INCR,20000.000,20000.000,20000.000,0.000,33333.340,33333.340,33333.340,0.000,17543.860,17543.860,17543.860,0.000,0.951,0.951,0.951,0.000,0.359,0.359,0.359,0.000,0.991,0.991,0.991,0.000
PING_INLINE,14925.370,14925.370,14925.370,0.000,29411.760,29411.760,29411.760,0.000,21276.600,21276.600,21276.600,0.000,1.887,1.887,1.887,0.000,0.407,0.407,0.407,0.000,0.639,0.639,0.639,0.000
SET,50000.000,50000.000,50000.000,0.000,33333.340,33333.340,33333.340,0.000,30303.030,30303.030,30303.030,0.000,0.247,0.247,0.247,0.000,0.455,0.455,0.455,0.000,0.607,0.607,0.607,0.000
