test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,10689.47,1.034,4.311,5.951,8.991
SET,27472.53,0.395,0.735,2.295,6.151
GET,25284.45,0.435,0.767,2.071,6.119
INCR,28368.79,0.372,0.711,2.335,6.983
