test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,17497.81,0.686,1.887,3.015,6.383
SET,13413.82,0.797,4.239,4.391,6.375
GET,14084.51,0.711,4.271,4.343,6.215
INCR,12033.69,1.037,3.775,4.335,6.703
